id,lk_store_id,alt_store_name_catch,store_pickup_available,store_type_labels,address_full,city,state,pin_code
387,LKST253,Diamond Plaza Mall,TRUE,COCO,"Shop No 68, First Floor, Jessore Road, Shyam Nagar, Diamond Plaza Mall, Beside W, Kolkata, West Bengal, 700055",Kolkata,West Bengal,700055
899,LKST777,Varthur,TRUE,COCO,"No 6, C Block Green Field Hub Hoskote, Seegahalli, Whitefield, , Seegahalli, Bengaluru, Karnataka, 560067",Bengaluru,Karnataka,560067
1155,LKST1041,Mallapur,TRUE,COCO,"House No 3-498/1/1/3, Ground Floor, Plot No 3, Situated Mallapur Village, Uppal Mandal, Kapra Circle, Mallapur, Hyderabad, Telangana, 500076",Hyderabad,Telangana,500076
1411,ST493,Naharlagun,FALSE,FOFO,"Sector A, Nh 415, Sector A, Near Blackberry Store, Naharlagun, Arunachal Pradesh, 791110",Naharlagun,Arunachal Pradesh,791110
1923,LKST1815,Hiranandani Estate,TRUE,COCO,"Shop No 4, Solus Office, Central Ave, Hiranandani Estate, West Thane, Maharashtra, 400607",Thane,Maharashtra,400607
2179,LKST1935,Lokhandwala Andheri West,TRUE,COCO,"Shop No 9 &10, Benzer CHS Ltd, 8B, Main Road, Lokhandwala Complex, Andheri West, Mumbai, Maharashtra, 400053",Mumbai,Maharashtra,400053
132,ST217,Brestwarpet,FALSE,FOFO,"No 11-2-61 & 62, Sangeeta Arcade, Bresthwarpet, Near Gandhi Chowk, Bresthwarpet, Opposite Kanva Hospital, Raichur, Karnataka, 584101",Raichur,Karnataka,584101
900,ST406,Ulwe,FALSE,FOFO,"Shop No 4, Shagun Essentia, Plot No 5, Sector 19, Ulwe, , Ulwe, Near Hdfc Bank, Navi Mumbai, Maharashtra, 410206",Navi Mumbai,Maharashtra,410206
1156,ST462,Kumbakonam,FALSE,FOFO,"Sd Groups No 9, Someswarar Sannathi Street, Near Utchipillaiyar Kovil, Kumbakonam, Tamil Nadu, 612001",Kumbakonam,Tamil Nadu,612001
1412,LKST1452,Bamunimaidan,TRUE,COCO,"Ground Floor, Girish Mansion, Maniram Dewan Road, Bamunimaidan, Beside Reliance Trends, Guwahati, Assam, 781021",Guwahati,Assam,781021
1924,LKST1747,Omaxe City Centre Mall Sector 49,TRUE,COCO,"Shop No A16 & A17, Ground Floor, Omaxe City Centre Mall, Village Fazilpur Jharsa, Sector 49, Sohna Road, Gurugram, Haryana, 122018",Gurugram,Haryana,122018
2180,LKST2054,Khorlim,TRUE,COCO,"Shop No 10, Ground Floor, Buildmore Business Park, Chalta No 5, Khorlim, Mapusa, Goa, 403507",Mapusa,Goa,403507
133,ST218,Nigdi,FALSE,FOFO,"Shop No 5/6, Prestige Plaza, Old Mumbai Pune Highway, Nigdi, Pune, Maharashtra, 411335",Pune,Maharashtra,411335
389,LKST255,Laketown,TRUE,COCO,"Shop No P-197, Block B, Laketown, Near Apollo Pharmacy, Kolkata, West Bengal, 700089",Kolkata,West Bengal,700089
901,LKST481,"Flagship Store JM Road, Pune",TRUE,COCO,"Shop No 4, 99 Deccan Mall, Jm Road, Pune, Maharashtra, 411004",Pune,Maharashtra,411004
1157,LKST1022,Kothamangalam,TRUE,COCO,"The Tillery Square, St George School Junction, Aluva Munnar Road, Bhakashya Suraksha Market, Center Of Bhakashya Suraksha Market, Kothamangalam, Kerala, 686691",Kothamangalam,Kerala,686691
1413,LKST1448,Nichelson Road,TRUE,COCO,"Ground Floor, 6275/34/1, Nicholson Road, Ambala Cantt, Near Icici Bank, Ambala, Haryana, 133005",Ambala,Haryana,133005
1669,LKST1368,Bandel Hoogly,TRUE,COCO,"Bandel Station Road, Old Kodalia, Near Max, Bandel, Hoogly, West Bengal, 712123",Hoogly,West Bengal,712123
1925,LKST1638,Nelamangala,TRUE,COCO,"Site No 34, Vinayaka Nagar, Nelmangala Main Road, Bengaluru, Karnataka, 562123",Bengaluru,Karnataka,562123
2181,LKST2066,Yousufguda,TRUE,COCO,"House No 8-3-231/4/7, Lakshmi Plaza, Metro Piller #C1549, Opposite HDFC Bank, Sri Krishna Nagar, Yousufguda, Hyderabad, Telangana, 500045",Hyderabad,Telangana,500045
134,ST219,Nagori Garden,FALSE,FOFO,"G-10, Fateh Tower, , Nagori Garden, Near City Post Office, Bhilwara, Rajasthan, 311001",Bhilwara,Rajasthan,311001
390,LKST256,Kanchrapara,TRUE,COCO,"Shop No 54/64, Kabiguru Rabindra Path, Kanchrapara, Near Gandhi More, North 24 Parganas, West Bengal, 743145",North 24 Parganas,West Bengal,743145
902,LKST824,Patuli,TRUE,COCO,"Premises No 1/8, Ground Floor, Baishnabghata Patuli Township, Block D, P O Panchasayar, P S Patuli, Patuli, Opposite Gouldsmith School, Kolkata, West Bengal, 700094",Kolkata,West Bengal,700094
1158,LKST784,Bapunagar,TRUE,COCO,"Ground Floor, Shantamone, L B Shastry Road, Bapunagar, Beside D Mart, Ahmedabad, Gujarat, 380024",Ahmedabad,Gujarat,380024
1414,ST551,Gokak,FALSE,FOFO,"Shop No 1, Anand Talkies Road, Hospet Galli, Near Anmol Hotel Complex, Gokak, Karnataka, 591307",Gokak,Karnataka,591307
2182,LKST1983,Kokapet,TRUE,COCO,"Plot No 2 & 3, Brundavan Colony, Gandipet Main Road, Narsingi, Kokapet, Hyderabad, Telangana, 500075",Hyderabad,Telangana,500075
135,ST220,Ambedkar Chowk,FALSE,FOFO,"Shop No H35, Dayal Singh Colony, Near Karnal Club, Karnal, Haryana, 132001",Karnal,Haryana,132001
903,ST394,Bargarh,FALSE,FOFO,"Plot No 173/9734, Ward No 1, Bhatli Chowk, Infront Of Maruti Suzuki Showroom, Bargarh, Odisha, 768028",Bargarh,Odisha,768028
1159,LKST1069,Ashram Road,TRUE,COCO,"Ground Floor 02, Westbank, Ashram Road, Opposite City Gold Cinema, Ahmedabad, Gujarat, 380015",Ahmedabad,Gujarat,380015
1415,ST540,Kolar,FALSE,FOFO,"No 962 & 963, Nagaraj Building Gandhivana, Mg Road, Near Town Police Station, Kolar, Karnataka, 563101",Kolar,Karnataka,563101
1671,LKST1360,Gumanpura,TRUE,COCO,"Ground Floor, Plot No 97, Shopping Centre, Opposite Bharat Hotel, Gumanpura, Kota, Rajasthan, 324007",Kota,Rajasthan,324007
2183,LKST2124,Nalasopara,TRUE,COCO,"Shop No 22,23,24, Shalibadra Avenue, Nalasopara, Vasai, Link Road, Opposite life Care Hospital, Nalasopara Maharastra, 401208",Nalasopara,Maharashtra,401208
136,ST221,Shyambazar,FALSE,FOFO,"182 A, A.P.C. Road, Shyambazar, Fariapukur, Near Talkie Show House, Kolkata, West Bengal, 700004",Kolkata,West Bengal,700004
392,LKST258,Treasure Island Next Mall,TRUE,COCO,"Shop No F1, First Floor, , Treasure Island Next Mall, Near Biba, Indore, Madhya Pradesh, 452001",Indore,Madhya Pradesh,452001
904,LKST854,MMDA Colony Arumbakkam,TRUE,COCO,"No 26, Vinayagapuram Street, 1St Main Road, Mmda Colony Arumbakkam, Mmda Colony Arumbakkam, Opposite Apollo Pharmacy, Chennai, Tamil Nadu, 600106",Chennai,Tamil Nadu,600106
1160,ST449,Sangli,FALSE,FOFO,"Shop No 1, Shri Laxmi Chembers, Beside Rajaram Sahakari Bank Ltd, Sangli, Maharashtra, 416416",Sangli,Maharashtra,416416
2184,LKST2126,Maruti Solaris Mall,TRUE,COCO,"Shop No 41, Maruti Solaris Mall, Anand Sojitra Road, Anand, Gujarat, 388001",Anand,Gujarat,388001
393,LKST259,T C Palya,TRUE,COCO,"Shop No 11/2, Lorven Leo Apartments, Tc Palya Main Road, K R Puram, Near Axis Bank, Bengaluru, Karnataka, 560016",Bengaluru,Karnataka,560016
905,LKST877,Nacharam,TRUE,COCO,"Emr Complex No 4-1-91/6, Bhavani Nagar, Nacharam Main Road, Nacharam, Nacharam, Hyderabad, Telangana, 500076",Hyderabad,Telangana,500076
1161,ST418,Latur,FALSE,FOFO,"Shop 13, Municipal Shopping Complex, Gandhi Chowk, Latur, Maharashtra, 413512",Latur,Maharashtra,413512
1417,LKST1047,Dahisar,TRUE,COCO,"Shop No 1&2, Manhar Residency, Kandarpada Circle, Opposite Hotel Majestic, Dahisar West, Mumbai, Maharashtra, 400068",Mumbai,Maharashtra,400068
1673,ST594,Edappal,TRUE,FOFO,"Ground Floor, 12/75, Trichur Road, Near Chicking, Malappuram, Edappal, Kerala, 679576",Edappal,Kerala,679576
2185,LKST1389,B B Ganguly Street,TRUE,COCO,"11/1, Bipin Bihari Ganguly Street, Opposite Modern Homeo, Kolkata, West Bengal, 700012",Kolkata,West Bengal,700012
138,ST223,RN Shaw Chowk,FALSE,FOFO,"Hotel Holiday International, Shiv Shakti Enterprises, Rn Shaw Chowk, Opposite Roopbani Cinema, Purnia, Bihar, 854301",Purnia,Bihar,854301
1162,LKST1158,Sapna Sangeeta,TRUE,COCO,"Shop No G 1, Akashdeep Complex, Plot No 21, Sneh Nagar, Sapna Sangeeta Road, Near Art Gallery, Indore, Madhya Pradesh, 452007",Indore,Madhya Pradesh,452007
1418,LKST1253,Dhakoli,TRUE,COCO,"Ground Floor, Sco No 38, Guru Nanak Enclave, Dhakoli, Zirakpur, Punjab, 160104",Zirakpur,Punjab,160104
2186,LKST2041,Nakodar Road,TRUE,COCO,"WG426, Nakodar Road, Near Lovely Sweets, Jalandhar, Punjab, 144001",Jalandhar,Punjab,144001
139,ST224,Lakshmipuram,FALSE,FOFO,"H No 8/7 & 8/8, Anand Nilayam, Main Road, Lakshmipuram, Near Ntr Municipal Stadium, Guntur, Andhra Pradesh, 522007",Guntur,Andhra Pradesh,522007
395,LKST261,"Sector 20, Panchkula",TRUE,COCO,"Sco 278, Sector 20, Panchkula, Sector 20 Market, Panchkula, Haryana, 134119",Panchkula,Haryana,134119
907,LKST861,Kushaiguda,TRUE,COCO,"Plot Bearing No 2/A, Survey No 215, 216, 217, 218 And 222, Chakripuram, Kushaiguda, Under Kapra Municipality, Keesara Mandal, Ranga Reddy District, Hyderabad, Telangana, 500",Hyderabad,Telangana,500062
1163,ST450,Flagship Store Sastri Road Kottayam,FALSE,FOFO,"Parakkal Building, Shasthri Road, Kottayam, Kerala, 686001",Kottayam,Kerala,686001
1419,ST534,Ambikapur,FALSE,FOFO,"Deviganj Road, Surguja, Deviganj Road, Near Shri Ram Industries, Ambikapur, Chhattisgarh, 497001",Ambikapur,Chhattisgarh,497001
1675,LKST1566,Mall Of Mysore,TRUE,COCO,"C1, First Floor, Mall Of Mysore, FF14, MG Road, Indiranagar Extension, Nazarbad Mohalla, Near Mysuru Race Club, Mysuru, Karnataka, 570010",Mysuru,Karnataka,570010
2187,LKST1873,Sampatchak,TRUE,COCO,"Ground Floor, Gopalpur Thana, Near Reliance Trends, Sampatchak, Patna, Bihar, 800007",Patna,Bihar,800007
396,LKST262,The Wave Mall,TRUE,COCO,"Shop No 12, Upper Ground Floor, Malik Market, The Wave Mall, Opposite Bathindi Road, Jammu, Jammu & Kashmir, 181152",Jammu,Jammu and Kashmir,181152
908,LKST732,Kothapet Nagole Road,TRUE,COCO,"1-1-62/5 Shrungeri Colony, Mohan Nagar, Kothapet Nagole Road, Hyderabad, Telangana, 500035",Hyderabad,Telangana,500035
1164,LKST1127,Adambakkam Brindhavan Road,TRUE,COCO,"5, Sakthi Nagar Main Road, Adambakkam, Near Nayana Petrol Pump, Chennai, Tamil Nadu, 600088",Chennai,Tamil Nadu,600088
1420,ST549,Nayeem Nagar,FALSE,FOFO,"2-2-122, Ground Floor, Mkm Complex, Nayeem Nagar, Warangal Urbon, Hanamkonda, Telangana, 506009",Hanamkonda,Telangana,506009
2188,LKST1978,Marol,TRUE,COCO,"Shop No 5, Ground Floor, Radiant Tower 59, Marol Maroshi Road, Andheri East, Mumbai, Maharashtra, 400059",Mumbai,Maharashtra,400059
397,LKST264,Rajpur Road 1,TRUE,COCO,"Shop No 23/8, , Rajpur Road, Near Congress Bhavan, Dehradun, Uttarakhand, 248001",Dehradun,Uttarakhand,248001
909,LKST817,Daba Gardens,TRUE,COCO,"Shop No G1, Door No 30-15-158, City Plaza, Daba Gardens, Opposite Sharma Sports, Visakhapatnam, Andhra Pradesh, 530020",Visakhapatnam,Andhra Pradesh,530020
1165,LKST1149,Kausa Mumbra,TRUE,COCO,"Shop No 15, Dost Apartment, Kausa Mumbra, Kausa, Besides Bank Of Baroda, Thane, Maharashtra, 400612",Thane,Maharashtra,400612
1421,LKST1342,Kohat Enclave Pitampura,TRUE,COCO,"KD 81, Shop No 3 & 4, Pitampura, Near Kohat Enclave Metro Station, Delhi, 110034",Delhi,Delhi,110034
1677,ST587,Tarn Taran Sahib,TRUE,COCO,"Ground Floor, SCO 18-19, Mohindra Market, Mohindra Avenue, Amritsar Road, Tarn Taran Sahib, Punjab, 143401",Tarn Taran Sahib,Punjab,143401
2189,LKST1692,Ganesh Mandir Road,TRUE,COCO,"Shop No 1, Ground Floor, Mega Pearl, Next to Reliance Trends, Ganesh Mandir Road, Titwala, Maharashtra, 421605",Titwala,Maharashtra,421605
1166,LKST958,Yogichowk,TRUE,COCO,"Shop No 39, The Galleria Building, Yogi Chowk Road, Surat, Gujarat, 395010",Surat,Gujarat,395010
1422,LKST1413,18th Main Road Anna Nagar,TRUE,COCO,"269, 18Th Main Road, Udhayam Colony, Anna Nagar, 18Th Main Road, Chennai, Tamil Nadu, 600040",Chennai,Tamil Nadu,600040
2190,LKST2081,Mundwa Pune,TRUE,COCO,"Shop No 21/4, Laxmi Park 4, Mundhwa Kharadi Road, Raghoba Patil Nagar, Sainath Nagar, Wadgoan Sheri, Pune, Maharashtra, 411014",Pune,Maharashtra,411014
143,ST229,Phase 3B2 Market,FALSE,FOFO,"A S Bearing Company, Bayshop No 85, Phase 3B2 Market, Near Rose Garden, Mohali, Punjab, 160059",Mohali,Punjab,160059
399,LKST266,Indiranagar 2,TRUE,COCO,"Shop No 483, Signature Square, 100 Feet Road, Indiranagar, Near Pizza Hut, Bengaluru, Karnataka, 560038",Bengaluru,Karnataka,560038
1167,LKST1105,Vivekananda Marg,TRUE,COCO,"564 Vivekananda, Marg, Vivekananda Marg, Near Ramkrishna Math, Bhubaneswar, Odisha, 751002",Bhubaneswar,Odisha,751002
1423,LKST1396,MG Road Kandivali West,TRUE,COCO,"Shop No 2 & 3 Burhani Heritage Chs Ltd, M G Road, Kandivali West, Opposite Bohra Masjid, Mumbai, Maharashtra, 400067",Mumbai,Maharashtra,400067
1679,ST592,Bhilai,TRUE,COCO,"Plot No 3/B, Ground Floor, Opposite Hi Tek Hospital, Triveni Nagar, Durg, Bhilai, Chhattisgarh, 490020",Bhilai,Chhattisgarh,490020
2191,LKST1949,Sri Muktsar Sahib,TRUE,COCO,"Ground Floor, Kotkapura Road, Opposite Rahat Hotel, Sri Muktsar Sahib, Punjab, 152026",Sri Muktsar Sahib,Punjab,152026
144,ST230,Badnera Road,FALSE,FOFO,"Shop No 16 & 17, Swastik Sankul, Badnera Road, Nawathe, Near Hp Petrol Pump, Amravati, Maharashtra, 444607",Amravati,Maharashtra,444607
400,LKST267,Flagship Store at Chrompet,TRUE,COCO,"Shop No 212, Ground Floor, Gst Road, , Chrompet, Near Chrompet Railway Station, Chennai, Tamil Nadu, 600044",Chennai,Tamil Nadu,600044
912,LKST827,"Nadakkavu, Calicut",TRUE,COCO,"68/1586, Ground Floor, Shaaz Building, West Hill Calicut, Near Bajaj Show Room, Calicut, Kerala, 673005",Calicut,Kerala,673005
1168,LKST1035,Bhadrakali,TRUE,COCO,"19 B, Grand Trunk Road, Ganga Green Apartment, Bhadrakali, Ps Uttarpara, Bhadrakali, Uttarpara, West Bengal, 712232",Uttarpara,West Bengal,712232
1424,ST531,Kavali,FALSE,FOFO,"D No 10-15-35, Abm Compound Area, Kavali Bit 2, Shop No G-21 & F-21, Survey Number 1080/3-1, 1080/2, Kavali, Kavali, Andhra Pradesh, 524201",Kavali,Andhra Pradesh,524201
2192,LKST1656,Venjaramoodu,TRUE,COCO,"Near Duabi Future Store, Venjaramoodu, Thiruvananthapuram, Kerala, 695607",Thiruvananthapuram,Kerala,695607
145,ST231,Model Town,FALSE,FOFO,"Shop No 15, Ground Floor, Model Town, Opposite Don Bosco School, Jalandhar, Punjab, 144003",Jalandhar,Punjab,144003
401,LKST268,Flagship Store at Gachibowli,TRUE,COCO,"G2, Vaishnavi Tanmai Plaza, 10 Roads, Gachibowli, Near Hp Petrol Bunk, Opposite Rttc, Hyderabad, Telangana, 500032",Hyderabad,Telangana,500032
913,LKST806,"Kakkanad, Cochin",TRUE,COCO,"17/2330, Sea Port Airport Road, Chittethukara, Kakkanad, Near Bajaj Show Room, Cochin, Kerala, 682037",Cochin,Kerala,682037
1169,LKST1361,Banjara Hills,TRUE,COCO,"Ghmc 8-2- 681 & 681/1, Road No 12, Ghmc, Banjara Hills, Opposite Himalaya Book World, Hyderabad, Telangana, 500034",Hyderabad,Telangana,500034
1425,LKST1408,Sector 47D,TRUE,COCO,"Sco 45, Ground Floor, Sector 47D, Hdfc Bank, Chandigarh, Punjab, 160047",Chandigarh,Punjab,160047
1681,LKST1546,Shivaji Chowk,TRUE,COCO,"Shop No 686 & 689, Shivaji Chowk, Ulhasnagar, Maharashtra, 421003",Ulhasnagar,Maharashtra,421003
2193,LKST2166,Lal Bangla,TRUE,COCO,"Ground Floor, 383 K91, Pardewan Pur, Lal Bangla, Near KDA Chowraha, Kanpur, Uttar Pradesh, 208007",Kanpur,Uttar Pradesh,208007
914,LKST725,Mira Road,TRUE,COCO,"Antariksh Height, Shop No 2, Kanakia Road, Mira Road East, Opposite Kanakia Police Station, Mumbai, Maharashtra, 401107",Mumbai,Maharashtra,401107
1170,LKST934,Piravom,TRUE,COCO,"Kochumattathil Shopping Mall, Taluk Hospital Jn, Piravom, Near Reliance Trends, Cochin, Kerala, 686664",Cochin,Kerala,686664
1426,LKST1277,Landran Road,TRUE,COCO,"Ugf 6, The Gold Square, Landran Road, Santemajra, Sector 116, Kharar, Mohali, Punjab, 140307",Mohali,Punjab,140307
2194,LKST1994,Adarsh Nagar,TRUE,COCO,"A1, Ground Floor, Moti Lal Road, Near Clove Dental, Adarsh Nagar, Delhi, 110033",Delhi,Delhi,110033
147,ST234,Sardarpura,FALSE,FOFO,"Plot No 208,1St C Road, Sardarpura, , Sardarpura, Near Azad Hind College, Jodhpur, Rajasthan, 342001",Jodhpur,Rajasthan,342001
915,LKST841,Ondipudur,TRUE,COCO,"2334 Ondipudur Trichy Road, Ondipudur Bus Stop, Ondipudur, Opposite The Chennai Mobiles, Coimbatore, Tamil Nadu, 641016",Coimbatore,Tamil Nadu,641016
1171,LKST1065,"Sector 35C, Chandigarh",TRUE,COCO,"Grond Floor, Sector 35 C, Sco 407-408, Chandigarh, Punjab, 160035",Chandigarh,Punjab,160035
1427,LKST1255,Thoppumpady,TRUE,COCO,"Ward No18, Kejees Building, Aroor, Thoppumpady Road, Thoppumpady Junction, Opposite St.Sebastian High School, Kochi, Kerala, 682005",Kochi,Kerala,682005
1683,ST598,Moradabad,TRUE,FOFO,"20 Awas Vikas, Pili Kothi Chauraha, Kanth Road, Moradabad, Uttar Pradesh, 244001",Moradabad,Uttar Pradesh,244001
2195,LKST1693,Manpada,TRUE,COCO,"Shop No 2, Eucalyptus Apartment, Ghodbunder Road, Near Varun Garden, Manpada, Thane, Maharashtra, 400607",Thane,Maharashtra,400607
148,ST235,Infantry Road,FALSE,FOFO,"Plot No 15, Ground Floor, Infantry Road, Near Vasavi High School, Ballari, Karnataka, 583101",Ballari,Karnataka,583101
404,LKST272,"Marol, Andheri East",TRUE,COCO,"Shop No 1, 2, Raj Apartment, Military Road, Marol, Andheri East, Opposite Raj Industrial Complex, Mumbai, Maharashtra, 400059",Mumbai,Maharashtra,400059
916,ST408,Nalgonda,FALSE,FOFO,"H No 6-2-892/2, Ground Floor, Meerbagh Colony, Hyderabad Road, Beside Union Bank, Nalgonda, Telangana, 508001",Nalgonda,Telangana,508001
1172,ST463,Jajpur Road,FALSE,FOFO,"Chorda Bypass Square, Opposite V2 Mall, Jajpur Road, Byasanagar, Odisha, 755019",Byasanagar,Odisha,755019
1428,ST550,Parbhani,FALSE,FOFO,"34-112, Gavane Road, Gavane Road, Near Hotel Niraj, Parbhani, Maharashtra, 431401",Parbhani,Maharashtra,431401
2196,LKST1984,MG Road,TRUE,COCO,"358-368, MG Road, Stainte Therese Street Junction, Opposite Petit Seminare School, Puducherry, Tamil Nadu, 605001",Puducherry,Tamil Nadu,605001
149,ST236,Pratapnagar Square,FALSE,FOFO,"Plot No 75, Narayan Sadan, Atre Layout, Ring Road, Near Pratap Nagar Square, Nagpur, Maharashtra, 440022",Nagpur,Maharashtra,440022
405,LKST273,"Inorbit Mall, Vadodara",TRUE,COCO,"Shop No F30, First Floor, Inorbit Mall, Gorwa Road, Subhanpura, Opposite Alembic School, Vadodara, Gujarat, 390023",Vadodara,Gujarat,390023
917,LKST835,HB Town,TRUE,COCO,"63, Barasat Road, Anandalok, Katgola, Arunachal, Opposite Suraksha, Kolkata, West Bengal, 700110",Kolkata,West Bengal,700110
1173,LKST1365,RR Nagar,TRUE,COCO,"1163, Nehru Road, Beml 3Rd Stage, Rajarajeshwari Nagar, Bengaluru, Karnataka, 560098",Bengaluru,Karnataka,560098
1429,LKST1395,Metropolis Mall,TRUE,COCO,"1St Floor, Metropolis Mall, Chak Garia2, Santoshpur, Santoshpur, Kolkata, West Bengal, 700094",Kolkata,West Bengal,700094
1685,LKST1597,Kattur Bypass Trichy,TRUE,COCO,"SF No 2B1 & A1, Thanjavur Main Road, Ellakudi, Kattur, Tiruchirappalli, Tamil Nadu, 620019",Tiruchirappalli,Tamil Nadu,620019
2197,LKST1854,Candolim,TRUE,COCO,"Pintos Vaddo, Candolim, Calangute, Opposite Foodball Ground, Goa, 403515",Goa,Goa,403515
150,ST237,Gota,FALSE,FOFO,"Shop No 4, Vrundavan Heights, Chenpur, Gota, Near Savvy Swaraj, Ahmedabad, Gujarat, 380060",Ahmedabad,Gujarat,380060
406,LKST274,Goregaon West,TRUE,COCO,"Shop No 4, Ashokraj Chs, S V Road, Goregaon West, Opposite Hirnen Shopping Centre, Mumbai, Maharashtra, 400062",Mumbai,Maharashtra,400062
662,ST332,Marwari Para,FALSE,FOFO,"Co Sri Murari Didwania, Didwania Building, Marwari Para, Agrasen Chowk, Jharsuguda, Odisha, 768201",Jharsuguda,Odisha,768201
918,ST403,Siddipet,FALSE,FOFO,"H No 18-28/9 Street No 6, Adharsh Nagar, Hyderabad Road, Opposite Ratnadeep Supermarket, Siddipet, Telangana, 502103",Siddipet,Telangana,502103
1430,LKST1184,New Kachiguda,TRUE,COCO,"3-4-1081, Kachiguda Station Road, Barkatpura, Kachiguda, Near Kachiguda Signal, Hyderabad, Telangana, 500027",Hyderabad,Telangana,500027
2198,LKST1965,Westside Madgaon,TRUE,COCO,"Unit No AS 07, Ground Floor, Gogal Vista, Gogal, Margoa, Goa, 403610",Margoa,Goa,403610
151,ST238,Betiahata Chowk,FALSE,FOFO,"Shop No 3 & 4, St Andrews Inter College, Bettihata, Betiahata Chowk, Near Petrol Pump, Gorakhpur, Uttar Pradesh, 273001",Gorakhpur,Uttar Pradesh,273001
407,LKST279,Jubilee Hills,TRUE,COCO,"Municipal No 8/2/293/82/A471, Road No 36, Jubilee Hills, Near Jubilee Police Station, Hyderabad, Telangana, 500033",Hyderabad,Telangana,500033
663,ST324,Ambuja City Centre Mall,FALSE,FOFO,"Stall No A0002, Ambuja City Centre Mall, Holding No B203, Debhog City Centre, Haldia, West Bengal, 721657",Haldia,West Bengal,721657
919,LKST844,Varsova Kabra Metro One,TRUE,COCO,"Shop No 13, Kabra Metro One, Pratap Chs Ltd, J P Road, Versova, Andheri West, Varsova, Near Versova Metro Station, Mumbai, Maharashtra, 400058",Mumbai,Maharashtra,400058
1687,LKST1729,Bally Howrah,TRUE,COCO,"Khasra No 1124, Jl No 14, GT Road Police Station, Opposite Deshbhandhu Club, Mouja Bally, Howrah, West Bengal, 711201",Howrah,West Bengal,711201
2199,LKST2025,Paschim Vihar,TRUE,COCO,"Shop No 2, H No 181, Ground Floor, Avtar Enclave, Paschim Vihar, New Delhi, 110063",New Delhi,New Delhi,110063
152,ST240,Malwal Road,FALSE,FOFO,"Shop No Ts 29/33, , Malwal Road, Near Lic Building, Firozpur, Punjab, 152002",Firozpur,Punjab,152002
408,LKST281,Indirapuram,TRUE,COCO,"Shop No B/120, Ground Floor, Indirapuram Habitat Centre, Indirapuram, Near Hira Sweets, Ghaziabad, Uttar Pradesh, 201014",Ghaziabad,Uttar Pradesh,201014
664,ST335,SF Road,FALSE,FOFO,"Manik Motor Building, Sf Road, Siliguri, West Bengal, 734005",Siliguri,West Bengal,734005
920,ST409,Ballari,FALSE,FOFO,"Plot No 09, New Ward No 01, Parvathi Nagar, Ballari, Near Hdfc Bank, Ballari, Karnataka, 583103",Ballari,Karnataka,583103
1432,LKST1297,Govind Nagar,TRUE,COCO,"79/4, A Block 8, Govind Nagar, Govind Nagar, Near Chawla Chauraha, Kanpur, Uttar Pradesh, 208006",Kanpur,Uttar Pradesh,208006
2200,LKST1826,"Sector 110, Noida",TRUE,COCO,"Ground Floor, Plot No 008, Sector 110, Near ISBT, Gautam Budh Nagar, Noida, Uttar Pradesh, 201304",Noida,Uttar Pradesh,201304
409,LKST282,Flagship Store Mall Of India,TRUE,COCO,"Shop No D17 B, Lower Ground Floor, Sector 18, Dlf Mall Of India, Next To Jawed Habib, Noida, Uttar Pradesh, 201301",Noida,Uttar Pradesh,201301
921,LKST687,Tambaram,TRUE,COCO,"Shop No 12/B, Ground Floor, Kakkan Street, West Tambaram, Next To Vidhya Theatre, Chennai, Tamil Nadu, 600045",Chennai,Tamil Nadu,600045
1177,LKST870,Perungalathur,TRUE,COCO,"New No 24, Old No 42, Kalaignar Nedunchalai, Srinivasanagar, Perungalathur, Chennai, Tamil Nadu, 600063",Chennai,Tamil Nadu,600063
1433,ST543,Flagship Store Karunagapalli,FALSE,FOFO,"15/1153,1154,1155,1156, Mozhiyl Puthen Veedu, Lalaji Junction, Opposite H&J Mall, Karunagappalli, Kerala, 690518",Karunagappalli,Kerala,690518
